<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SPFB.RTS-12.18,1,26/09/18,23:44,114280.0000000,114310.0000000,114270.0000000,114270.0000000,100
SPFB.RTS-12.18,1,26/09/18,23:45,114270.0000000,114290.0000000,114240.0000000,114250.0000000,183
SPFB.RTS-12.18,1,26/09/18,23:46,114250.0000000,114270.0000000,114180.0000000,114180.0000000,287
SPFB.RTS-12.18,1,26/09/18,23:47,114190.0000000,114190.0000000,114150.0000000,114150.0000000,247
SPFB.RTS-12.18,1,26/09/18,23:48,114160.0000000,114170.0000000,114130.0000000,114160.0000000,262
SPFB.RTS-12.18,1,26/09/18,23:49,114160.0000000,114250.0000000,114160.0000000,114250.0000000,276
SPFB.RTS-12.18,1,26/09/18,23:50,114250.0000000,114390.0000000,114230.0000000,114280.0000000,541
SPFB.RTS-12.18,1,26/10/18,10:01,111760.0000000,111760.0000000,111020.0000000,111070.0000000,6982
SPFB.RTS-12.18,1,26/10/18,10:02,111070.0000000,111100.0000000,110950.0000000,111030.0000000,3675
SPFB.RTS-12.18,1,26/10/18,10:03,111030.0000000,111060.0000000,110880.0000000,110990.0000000,3011
SPFB.RTS-12.18,1,26/10/18,10:04,110990.0000000,111060.0000000,110940.0000000,111040.0000000,1636
SPFB.RTS-12.18,1,26/10/18,10:05,111040.0000000,111070.0000000,110910.0000000,110920.0000000,2368
SPFB.RTS-12.18,1,26/10/18,10:06,110910.0000000,111000.0000000,110850.0000000,111000.0000000,2643
SPFB.RTS-12.18,1,26/10/18,10:07,110990.0000000,111000.0000000,110910.0000000,110940.0000000,1086
SPFB.RTS-12.18,1,26/10/18,10:08,110940.0000000,111080.0000000,110930.0000000,111070.0000000,1390
SPFB.RTS-12.18,1,26/10/18,10:09,111070.0000000,111080.0000000,110910.0000000,110920.0000000,1463
SPFB.RTS-12.18,1,26/10/18,10:10,110930.0000000,110950.0000000,110830.0000000,110900.0000000,2075
SPFB.RTS-12.18,1,26/10/18,10:11,110890.0000000,110930.0000000,110830.0000000,110920.0000000,829
SPFB.RTS-12.18,1,26/10/18,10:12,110920.0000000,111010.0000000,110900.0000000,110950.0000000,1120
SPFB.RTS-12.18,1,26/10/18,10:13,110950.0000000,110960.0000000,110880.0000000,110940.0000000,941
SPFB.RTS-12.18,1,26/10/18,10:14,110940.0000000,111100.0000000,110850.0000000,110850.0000000,2392
SPFB.RTS-12.18,1,26/10/18,10:15,110850.0000000,110870.0000000,110810.0000000,110820.0000000,1686
SPFB.RTS-12.18,1,26/10/18,10:16,110820.0000000,110830.0000000,110620.0000000,110780.0000000,3390
SPFB.RTS-12.18,1,26/10/18,10:17,110790.0000000,110830.0000000,110720.0000000,110800.0000000,1204
SPFB.RTS-12.18,1,26/10/18,10:18,110790.0000000,110790.0000000,110700.0000000,110760.0000000,952
SPFB.RTS-12.18,1,26/10/18,10:19,110750.0000000,110780.0000000,110700.0000000,110780.0000000,467
SPFB.RTS-12.18,1,26/10/18,10:20,110780.0000000,110800.0000000,110710.0000000,110770.0000000,628
SPFB.RTS-12.18,1,26/10/18,10:21,110780.0000000,110780.0000000,110640.0000000,110710.0000000,1540
SPFB.RTS-12.18,1,26/10/18,10:22,110740.0000000,110770.0000000,110710.0000000,110740.0000000,407
SPFB.RTS-12.18,1,26/10/18,10:23,110740.0000000,110810.0000000,110650.0000000,110810.0000000,1109
SPFB.RTS-12.18,1,26/10/18,10:24,110810.0000000,110810.0000000,110660.0000000,110660.0000000,961
SPFB.RTS-12.18,1,26/10/18,10:25,110670.0000000,110770.0000000,110610.0000000,110670.0000000,889
SPFB.RTS-12.18,1,26/10/18,10:26,110680.0000000,110700.0000000,110530.0000000,110560.0000000,1680
SPFB.RTS-12.18,1,26/10/18,10:27,110560.0000000,110620.0000000,110540.0000000,110610.0000000,1073
SPFB.RTS-12.18,1,26/10/18,10:28,110620.0000000,110650.0000000,110590.0000000,110610.0000000,978
SPFB.RTS-12.18,1,26/10/18,10:29,110610.0000000,110630.0000000,110580.0000000,110620.0000000,1169
SPFB.RTS-12.18,1,26/10/18,10:30,110620.0000000,110670.0000000,110610.0000000,110610.0000000,651
SPFB.RTS-12.18,1,26/10/18,10:31,110620.0000000,110670.0000000,110570.0000000,110650.0000000,1103
SPFB.RTS-12.18,1,26/10/18,10:32,110650.0000000,110760.0000000,110640.0000000,110720.0000000,1108
SPFB.RTS-12.18,1,26/10/18,10:33,110720.0000000,110830.0000000,110690.0000000,110790.0000000,1470
SPFB.RTS-12.18,1,26/10/18,10:34,110800.0000000,110820.0000000,110690.0000000,110760.0000000,618
SPFB.RTS-12.18,1,26/10/18,10:35,110760.0000000,110870.0000000,110680.0000000,110860.0000000,1697
SPFB.RTS-12.18,1,26/10/18,10:36,110860.0000000,110870.0000000,110750.0000000,110810.0000000,989
SPFB.RTS-12.18,1,26/10/18,10:37,110800.0000000,110840.0000000,110740.0000000,110780.0000000,476
SPFB.RTS-12.18,1,26/10/18,10:38,110760.0000000,110800.0000000,110710.0000000,110730.0000000,562
SPFB.RTS-12.18,1,26/10/18,10:39,110730.0000000,110780.0000000,110720.0000000,110770.0000000,175
SPFB.RTS-12.18,1,26/10/18,10:40,110760.0000000,110810.0000000,110720.0000000,110790.0000000,394
SPFB.RTS-12.18,1,26/10/18,10:41,110790.0000000,110800.0000000,110730.0000000,110730.0000000,416
SPFB.RTS-12.18,1,26/10/18,10:42,110740.0000000,110760.0000000,110700.0000000,110710.0000000,402
SPFB.RTS-12.18,1,26/10/18,10:43,110710.0000000,110790.0000000,110710.0000000,110760.0000000,390
SPFB.RTS-12.18,1,26/10/18,10:44,110750.0000000,110800.0000000,110700.0000000,110770.0000000,329
SPFB.RTS-12.18,1,26/10/18,10:45,110760.0000000,110790.0000000,110690.0000000,110700.0000000,423
SPFB.RTS-12.18,1,26/10/18,10:46,110700.0000000,110820.0000000,110690.0000000,110810.0000000,932
SPFB.RTS-12.18,1,26/10/18,10:47,110810.0000000,110850.0000000,110790.0000000,110820.0000000,500
SPFB.RTS-12.18,1,26/10/18,10:48,110830.0000000,110910.0000000,110820.0000000,110890.0000000,1427
SPFB.RTS-12.18,1,26/10/18,10:49,110880.0000000,110940.0000000,110870.0000000,110870.0000000,932
SPFB.RTS-12.18,1,26/10/18,10:50,110860.0000000,110920.0000000,110840.0000000,110880.0000000,598
SPFB.RTS-12.18,1,26/10/18,10:51,110880.0000000,110990.0000000,110880.0000000,110920.0000000,1283
SPFB.RTS-12.18,1,26/10/18,10:52,110920.0000000,110950.0000000,110850.0000000,110900.0000000,619
SPFB.RTS-12.18,1,26/10/18,10:53,110900.0000000,110950.0000000,110880.0000000,110880.0000000,301
SPFB.RTS-12.18,1,26/10/18,10:54,110890.0000000,110970.0000000,110880.0000000,110890.0000000,260
SPFB.RTS-12.18,1,26/10/18,10:55,110890.0000000,110900.0000000,110780.0000000,110790.0000000,640
SPFB.RTS-12.18,1,26/10/18,10:56,110800.0000000,110810.0000000,110760.0000000,110790.0000000,409
SPFB.RTS-12.18,1,26/10/18,10:57,110800.0000000,110820.0000000,110730.0000000,110770.0000000,523
SPFB.RTS-12.18,1,26/10/18,10:58,110770.0000000,110780.0000000,110650.0000000,110700.0000000,977
SPFB.RTS-12.18,1,26/10/18,10:59,110700.0000000,110710.0000000,110590.0000000,110650.0000000,1444
SPFB.RTS-12.18,1,26/10/18,11:00,110640.0000000,110640.0000000,110560.0000000,110590.0000000,1528
SPFB.RTS-12.18,1,26/10/18,11:01,110590.0000000,110630.0000000,110580.0000000,110600.0000000,680
SPFB.RTS-12.18,1,26/10/18,11:02,110600.0000000,110640.0000000,110560.0000000,110600.0000000,864
SPFB.RTS-12.18,1,26/10/18,11:03,110590.0000000,110610.0000000,110440.0000000,110500.0000000,3187
SPFB.RTS-12.18,1,26/10/18,11:04,110500.0000000,110500.0000000,110370.0000000,110400.0000000,2471
SPFB.RTS-12.18,1,26/10/18,11:05,110400.0000000,110470.0000000,110360.0000000,110390.0000000,1272
SPFB.RTS-12.18,1,26/10/18,11:06,110380.0000000,110460.0000000,110300.0000000,110460.0000000,2358
SPFB.RTS-12.18,1,26/10/18,11:07,110460.0000000,110480.0000000,110410.0000000,110430.0000000,1007
SPFB.RTS-12.18,1,26/10/18,11:08,110430.0000000,110430.0000000,110370.0000000,110380.0000000,492
SPFB.RTS-12.18,1,26/10/18,11:09,110380.0000000,110410.0000000,110330.0000000,110410.0000000,818
SPFB.RTS-12.18,1,26/10/18,11:10,110400.0000000,110470.0000000,110390.0000000,110460.0000000,797
SPFB.RTS-12.18,1,26/10/18,11:11,110450.0000000,110460.0000000,110400.0000000,110430.0000000,554
SPFB.RTS-12.18,1,26/10/18,11:12,110440.0000000,110440.0000000,110320.0000000,110400.0000000,890
SPFB.RTS-12.18,1,26/10/18,11:13,110390.0000000,110390.0000000,110030.0000000,110100.0000000,7538
SPFB.RTS-12.18,1,26/10/18,11:14,110100.0000000,110100.0000000,109920.0000000,110010.0000000,4477
SPFB.RTS-12.18,1,26/10/18,11:15,110000.0000000,110050.0000000,109950.0000000,109990.0000000,1727
SPFB.RTS-12.18,1,26/10/18,11:16,109990.0000000,110140.0000000,109970.0000000,110100.0000000,1995
SPFB.RTS-12.18,1,26/10/18,11:17,110110.0000000,110150.0000000,110080.0000000,110080.0000000,610
SPFB.RTS-12.18,1,26/10/18,11:18,110090.0000000,110160.0000000,110080.0000000,110120.0000000,640
SPFB.RTS-12.18,1,26/10/18,11:19,110140.0000000,110170.0000000,110050.0000000,110160.0000000,984
SPFB.RTS-12.18,1,26/10/18,11:20,110160.0000000,110170.0000000,110100.0000000,110160.0000000,732
SPFB.RTS-12.18,1,26/10/18,11:21,110150.0000000,110160.0000000,110070.0000000,110130.0000000,423
SPFB.RTS-12.18,1,26/10/18,11:22,110130.0000000,110150.0000000,110090.0000000,110140.0000000,305
SPFB.RTS-12.18,1,26/10/18,11:23,110140.0000000,110200.0000000,110060.0000000,110200.0000000,926
SPFB.RTS-12.18,1,26/10/18,11:24,110200.0000000,110210.0000000,110130.0000000,110140.0000000,450
SPFB.RTS-12.18,1,26/10/18,11:25,110140.0000000,110200.0000000,110140.0000000,110160.0000000,448
SPFB.RTS-12.18,1,26/10/18,11:26,110170.0000000,110230.0000000,110110.0000000,110230.0000000,907
SPFB.RTS-12.18,1,26/10/18,11:27,110230.0000000,110230.0000000,110160.0000000,110160.0000000,559
SPFB.RTS-12.18,1,26/10/18,11:28,110160.0000000,110220.0000000,110150.0000000,110150.0000000,407
SPFB.RTS-12.18,1,26/10/18,11:29,110150.0000000,110160.0000000,110070.0000000,110130.0000000,783
SPFB.RTS-12.18,1,26/10/18,11:30,110130.0000000,110130.0000000,110060.0000000,110090.0000000,559
SPFB.RTS-12.18,1,26/10/18,11:31,110090.0000000,110150.0000000,110060.0000000,110140.0000000,700
SPFB.RTS-12.18,1,26/10/18,11:32,110130.0000000,110150.0000000,110040.0000000,110060.0000000,990
SPFB.RTS-12.18,1,26/10/18,11:33,110060.0000000,110150.0000000,110000.0000000,110150.0000000,1559
SPFB.RTS-12.18,1,26/10/18,11:34,110160.0000000,110310.0000000,110120.0000000,110270.0000000,1904
SPFB.RTS-12.18,1,26/10/18,11:35,110260.0000000,110290.0000000,110250.0000000,110280.0000000,541
SPFB.RTS-12.18,1,26/10/18,11:36,110280.0000000,110340.0000000,110260.0000000,110330.0000000,767
SPFB.RTS-12.18,1,26/10/18,11:37,110330.0000000,110410.0000000,110300.0000000,110330.0000000,1523
SPFB.RTS-12.18,1,26/10/18,11:38,110330.0000000,110340.0000000,110270.0000000,110290.0000000,653
SPFB.RTS-12.18,1,26/10/18,11:39,110300.0000000,110300.0000000,110200.0000000,110200.0000000,468
SPFB.RTS-12.18,1,26/10/18,11:40,110210.0000000,110280.0000000,110180.0000000,110280.0000000,471
SPFB.RTS-12.18,1,26/10/18,11:41,110270.0000000,110280.0000000,110150.0000000,110200.0000000,525
SPFB.RTS-12.18,1,26/10/18,11:42,110200.0000000,110210.0000000,110080.0000000,110080.0000000,691
SPFB.RTS-12.18,1,26/10/18,11:43,110090.0000000,110100.0000000,109950.0000000,109950.0000000,2100
SPFB.RTS-12.18,1,26/10/18,11:44,109950.0000000,110070.0000000,109930.0000000,110040.0000000,1561
SPFB.RTS-12.18,1,26/10/18,11:45,110040.0000000,110040.0000000,109800.0000000,109860.0000000,3383
SPFB.RTS-12.18,1,26/10/18,11:46,109860.0000000,109910.0000000,109800.0000000,109840.0000000,2074
SPFB.RTS-12.18,1,26/10/18,11:47,109830.0000000,109880.0000000,109800.0000000,109850.0000000,1636
SPFB.RTS-12.18,1,26/10/18,11:48,109840.0000000,109870.0000000,109800.0000000,109850.0000000,2207
SPFB.RTS-12.18,1,26/10/18,11:49,109850.0000000,109900.0000000,109820.0000000,109900.0000000,577
SPFB.RTS-12.18,1,26/10/18,11:50,109880.0000000,109910.0000000,109850.0000000,109910.0000000,477
SPFB.RTS-12.18,1,26/10/18,11:51,109900.0000000,109930.0000000,109880.0000000,109910.0000000,323
SPFB.RTS-12.18,1,26/10/18,11:52,109910.0000000,109980.0000000,109880.0000000,109940.0000000,656
SPFB.RTS-12.18,1,26/10/18,11:53,109930.0000000,109950.0000000,109900.0000000,109950.0000000,483
SPFB.RTS-12.18,1,26/10/18,11:54,109950.0000000,110030.0000000,109940.0000000,110000.0000000,999
SPFB.RTS-12.18,1,26/10/18,11:55,110000.0000000,110100.0000000,110000.0000000,110040.0000000,1443
SPFB.RTS-12.18,1,26/10/18,11:56,110020.0000000,110050.0000000,109960.0000000,110000.0000000,917
SPFB.RTS-12.18,1,26/10/18,11:57,110000.0000000,110030.0000000,109920.0000000,109940.0000000,694
SPFB.RTS-12.18,1,26/10/18,11:58,109930.0000000,110000.0000000,109880.0000000,109960.0000000,1201
SPFB.RTS-12.18,1,26/10/18,11:59,109950.0000000,110030.0000000,109930.0000000,110030.0000000,663
SPFB.RTS-12.18,1,26/10/18,12:00,110030.0000000,110050.0000000,110000.0000000,110000.0000000,780
SPFB.RTS-12.18,1,26/10/18,12:01,110010.0000000,110030.0000000,109930.0000000,109960.0000000,1120
SPFB.RTS-12.18,1,26/10/18,12:02,109960.0000000,110020.0000000,109960.0000000,110010.0000000,665
SPFB.RTS-12.18,1,26/10/18,12:03,110010.0000000,110010.0000000,109950.0000000,109960.0000000,141
SPFB.RTS-12.18,1,26/10/18,12:04,109960.0000000,109980.0000000,109930.0000000,109930.0000000,264
SPFB.RTS-12.18,1,26/10/18,12:05,109920.0000000,109920.0000000,109810.0000000,109840.0000000,1513
SPFB.RTS-12.18,1,26/10/18,12:06,109820.0000000,109930.0000000,109820.0000000,109930.0000000,844
SPFB.RTS-12.18,1,26/10/18,12:07,109930.0000000,110000.0000000,109930.0000000,109950.0000000,557
SPFB.RTS-12.18,1,26/10/18,12:08,109950.0000000,109950.0000000,109910.0000000,109910.0000000,366
SPFB.RTS-12.18,1,26/10/18,12:09,109920.0000000,110020.0000000,109910.0000000,110010.0000000,662
SPFB.RTS-12.18,1,26/10/18,12:10,110020.0000000,110030.0000000,109910.0000000,109940.0000000,344
SPFB.RTS-12.18,1,26/10/18,12:11,109930.0000000,109950.0000000,109900.0000000,109930.0000000,376
SPFB.RTS-12.18,1,26/10/18,12:12,109920.0000000,109940.0000000,109910.0000000,109920.0000000,338
SPFB.RTS-12.18,1,26/10/18,12:13,109920.0000000,109960.0000000,109900.0000000,109950.0000000,289
SPFB.RTS-12.18,1,26/10/18,12:14,109930.0000000,109960.0000000,109930.0000000,109940.0000000,112
SPFB.RTS-12.18,1,26/10/18,12:15,109940.0000000,109970.0000000,109910.0000000,109910.0000000,259
SPFB.RTS-12.18,1,26/10/18,12:16,109900.0000000,109900.0000000,109800.0000000,109810.0000000,1364
SPFB.RTS-12.18,1,26/10/18,12:17,109820.0000000,109860.0000000,109800.0000000,109840.0000000,671
SPFB.RTS-12.18,1,26/10/18,12:18,109850.0000000,109920.0000000,109810.0000000,109890.0000000,627
SPFB.RTS-12.18,1,26/10/18,12:19,109910.0000000,109960.0000000,109900.0000000,109960.0000000,425
SPFB.RTS-12.18,1,26/10/18,12:20,109960.0000000,109980.0000000,109800.0000000,109850.0000000,1066
SPFB.RTS-12.18,1,26/10/18,12:21,109850.0000000,109880.0000000,109680.0000000,109730.0000000,3816
SPFB.RTS-12.18,1,26/10/18,12:22,109740.0000000,109930.0000000,109720.0000000,109900.0000000,2559
SPFB.RTS-12.18,1,26/10/18,12:23,109890.0000000,109920.0000000,109860.0000000,109920.0000000,578
SPFB.RTS-12.18,1,26/10/18,12:24,109910.0000000,109970.0000000,109860.0000000,109970.0000000,678
SPFB.RTS-12.18,1,26/10/18,12:25,109970.0000000,109980.0000000,109820.0000000,109850.0000000,1010
SPFB.RTS-12.18,1,26/10/18,12:26,109860.0000000,109910.0000000,109850.0000000,109890.0000000,300
SPFB.RTS-12.18,1,26/10/18,12:27,109900.0000000,109970.0000000,109890.0000000,109930.0000000,517
SPFB.RTS-12.18,1,26/10/18,12:28,109920.0000000,109960.0000000,109890.0000000,109900.0000000,923
SPFB.RTS-12.18,1,26/10/18,12:29,109900.0000000,109950.0000000,109870.0000000,109900.0000000,547
SPFB.RTS-12.18,1,26/10/18,12:30,109900.0000000,109910.0000000,109730.0000000,109740.0000000,1626
SPFB.RTS-12.18,1,26/10/18,12:31,109730.0000000,109800.0000000,109680.0000000,109790.0000000,1465
SPFB.RTS-12.18,1,26/10/18,12:32,109780.0000000,109800.0000000,109620.0000000,109700.0000000,1857
SPFB.RTS-12.18,1,26/10/18,12:33,109700.0000000,109730.0000000,109590.0000000,109720.0000000,1675
SPFB.RTS-12.18,1,26/10/18,12:34,109720.0000000,109750.0000000,109640.0000000,109730.0000000,776
SPFB.RTS-12.18,1,26/10/18,12:35,109730.0000000,109830.0000000,109730.0000000,109810.0000000,898
SPFB.RTS-12.18,1,26/10/18,12:36,109820.0000000,109880.0000000,109800.0000000,109880.0000000,535
SPFB.RTS-12.18,1,26/10/18,12:37,109870.0000000,109880.0000000,109830.0000000,109860.0000000,475
SPFB.RTS-12.18,1,26/10/18,12:38,109860.0000000,109860.0000000,109710.0000000,109770.0000000,1102
SPFB.RTS-12.18,1,26/10/18,12:39,109780.0000000,109870.0000000,109730.0000000,109870.0000000,575
SPFB.RTS-12.18,1,26/10/18,12:40,109860.0000000,109930.0000000,109840.0000000,109870.0000000,1429
SPFB.RTS-12.18,1,26/10/18,12:41,109860.0000000,109860.0000000,109640.0000000,109710.0000000,1482
SPFB.RTS-12.18,1,26/10/18,12:42,109710.0000000,109710.0000000,109560.0000000,109650.0000000,1468
SPFB.RTS-12.18,1,26/10/18,12:43,109640.0000000,109640.0000000,109460.0000000,109630.0000000,3539
SPFB.RTS-12.18,1,26/10/18,12:44,109620.0000000,109630.0000000,109490.0000000,109560.0000000,1901
SPFB.RTS-12.18,1,26/10/18,12:45,109550.0000000,109560.0000000,109460.0000000,109460.0000000,1211
SPFB.RTS-12.18,1,26/10/18,12:46,109460.0000000,109510.0000000,109410.0000000,109490.0000000,1968
SPFB.RTS-12.18,1,26/10/18,12:47,109500.0000000,109520.0000000,109450.0000000,109480.0000000,652
SPFB.RTS-12.18,1,26/10/18,12:48,109480.0000000,109510.0000000,109450.0000000,109490.0000000,580
SPFB.RTS-12.18,1,26/10/18,12:49,109480.0000000,109530.0000000,109420.0000000,109440.0000000,1015
SPFB.RTS-12.18,1,26/10/18,12:50,109420.0000000,109470.0000000,109360.0000000,109390.0000000,1836
SPFB.RTS-12.18,1,26/10/18,12:51,109380.0000000,109430.0000000,109360.0000000,109430.0000000,978
SPFB.RTS-12.18,1,26/10/18,12:52,109420.0000000,109420.0000000,109330.0000000,109390.0000000,934
SPFB.RTS-12.18,1,26/10/18,12:53,109390.0000000,109510.0000000,109380.0000000,109510.0000000,1113
SPFB.RTS-12.18,1,26/10/18,12:54,109500.0000000,109500.0000000,109380.0000000,109440.0000000,614
SPFB.RTS-12.18,1,26/10/18,12:55,109420.0000000,109460.0000000,109400.0000000,109460.0000000,299
SPFB.RTS-12.18,1,26/10/18,12:56,109450.0000000,109500.0000000,109430.0000000,109480.0000000,381
SPFB.RTS-12.18,1,26/10/18,12:57,109480.0000000,109490.0000000,109370.0000000,109420.0000000,942
SPFB.RTS-12.18,1,26/10/18,12:58,109420.0000000,109420.0000000,109380.0000000,109400.0000000,401
SPFB.RTS-12.18,1,26/10/18,12:59,109400.0000000,109420.0000000,109310.0000000,109400.0000000,1138
SPFB.RTS-12.18,1,26/10/18,13:00,109400.0000000,109420.0000000,109340.0000000,109410.0000000,676
SPFB.RTS-12.18,1,26/10/18,13:01,109420.0000000,109520.0000000,109330.0000000,109510.0000000,1610
SPFB.RTS-12.18,1,26/10/18,13:02,109510.0000000,109540.0000000,109460.0000000,109510.0000000,888
SPFB.RTS-12.18,1,26/10/18,13:03,109510.0000000,109520.0000000,109390.0000000,109400.0000000,835
SPFB.RTS-12.18,1,26/10/18,13:04,109400.0000000,109430.0000000,109360.0000000,109400.0000000,682
SPFB.RTS-12.18,1,26/10/18,13:05,109390.0000000,109460.0000000,109380.0000000,109440.0000000,410
SPFB.RTS-12.18,1,26/10/18,13:06,109430.0000000,109440.0000000,109330.0000000,109330.0000000,952
SPFB.RTS-12.18,1,26/10/18,13:07,109340.0000000,109370.0000000,109300.0000000,109350.0000000,1648
SPFB.RTS-12.18,1,26/10/18,13:08,109340.0000000,109350.0000000,109300.0000000,109340.0000000,2615
SPFB.RTS-12.18,1,26/10/18,13:09,109340.0000000,109370.0000000,109150.0000000,109250.0000000,3780
SPFB.RTS-12.18,1,26/10/18,13:10,109250.0000000,109340.0000000,109250.0000000,109340.0000000,605
SPFB.RTS-12.18,1,26/10/18,13:11,109340.0000000,109370.0000000,109310.0000000,109310.0000000,682
SPFB.RTS-12.18,1,26/10/18,13:12,109320.0000000,109390.0000000,109290.0000000,109360.0000000,1138
SPFB.RTS-12.18,1,26/10/18,13:13,109350.0000000,109380.0000000,109340.0000000,109360.0000000,296
SPFB.RTS-12.18,1,26/10/18,13:14,109370.0000000,109370.0000000,109320.0000000,109330.0000000,195
SPFB.RTS-12.18,1,26/10/18,13:15,109340.0000000,109400.0000000,109330.0000000,109360.0000000,353
SPFB.RTS-12.18,1,26/10/18,13:16,109360.0000000,109440.0000000,109350.0000000,109400.0000000,607
SPFB.RTS-12.18,1,26/10/18,13:17,109400.0000000,109520.0000000,109400.0000000,109490.0000000,1126
SPFB.RTS-12.18,1,26/10/18,13:18,109480.0000000,109520.0000000,109430.0000000,109500.0000000,1450
SPFB.RTS-12.18,1,26/10/18,13:19,109500.0000000,109500.0000000,109410.0000000,109440.0000000,819
SPFB.RTS-12.18,1,26/10/18,13:20,109440.0000000,109450.0000000,109310.0000000,109330.0000000,999
SPFB.RTS-12.18,1,26/10/18,13:21,109320.0000000,109380.0000000,109250.0000000,109380.0000000,1279
SPFB.RTS-12.18,1,26/10/18,13:22,109370.0000000,109440.0000000,109320.0000000,109390.0000000,603
SPFB.RTS-12.18,1,26/10/18,13:23,109390.0000000,109490.0000000,109390.0000000,109490.0000000,613
SPFB.RTS-12.18,1,26/10/18,13:24,109480.0000000,109490.0000000,109420.0000000,109470.0000000,2083
SPFB.RTS-12.18,1,26/10/18,13:25,109460.0000000,109480.0000000,109360.0000000,109390.0000000,653
SPFB.RTS-12.18,1,26/10/18,13:26,109390.0000000,109450.0000000,109370.0000000,109420.0000000,531
SPFB.RTS-12.18,1,26/10/18,13:27,109420.0000000,109480.0000000,109400.0000000,109480.0000000,454
SPFB.RTS-12.18,1,26/10/18,13:28,109480.0000000,109480.0000000,109410.0000000,109450.0000000,460
SPFB.RTS-12.18,1,26/10/18,13:29,109430.0000000,109440.0000000,109370.0000000,109410.0000000,498
